user_id,event_type,event_time,product_id,amount,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50
U0014,login,2023-06-05 03:26,P014,,,58.87,279,,,,B,27.27,297,B,46.91,482,A,49.93,455,C,,743,C,29.6,425,B,82.18,900,B,,140,A,1.77,337,A,13.36,,C,,898,,96.32,,A,,853,C,34.7,715
U0354,checkout,2023-06-02 00:34,P024,2226.0,C,13.82,,A,12.57,573,,97.4,,,57.14,746,A,74.66,729,,,406,C,58.13,798,B,95.88,,C,10.97,,B,26.02,,A,,424,C,53.86,565,A,47.12,808,B,,771,A,,
U0369,logout,2023-06-01 19:38,P025,,B,73.46,,,80.53,,,84.4,465,C,52.46,,A,62.57,630,B,64.5,,,,787,,48.76,357,C,18.19,123,,87.81,80,A,43.31,698,B,3.03,10,B,96.04,861,A,43.89,,B,67.25,316
U0168,logout,2023-06-02 03:27,P018,,B,20.3,195,,,444,B,45.99,739,A,65.88,364,C,96.17,315,,,243,C,9.08,439,C,26.46,31,,19.84,,,,,B,37.12,923,C,,,A,99.03,,B,6.68,199,A,,257
U0173,add_to_cart,2023-06-05 13:09,P001,,C,2.67,307,A,,142,A,73.73,,A,99.19,574,C,,,,88.14,,B,35.25,667,C,98.57,802,C,44.21,,A,59.76,369,C,70.95,637,A,74.83,877,C,,368,,95.35,,,,
U0385,profile_update,2023-06-03 08:32,P024,1207.48,B,13.2,821,,59.56,74,A,6.86,224,A,54.85,,A,8.55,,,45.81,961,C,80.36,,C,,,B,87.84,942,A,33.61,,A,34.83,136,B,44.17,,C,70.43,341,A,71.52,919,,,543
U0158,wishlist_add,2023-06-06 19:14,P012,2188.04,C,18.47,969,C,,188,C,,,B,,678,,46.75,,,52.34,,,61.01,,A,35.52,35,,52.37,415,B,39.73,412,A,61.49,618,C,7.93,636,B,72.31,156,,,597,A,55.65,174
U0143,login,2023-06-04 13:00,P024,2149.66,,73.77,342,B,95.12,411,,,160,A,20.62,732,A,55.51,310,B,54.7,344,B,,668,A,14.89,532,A,29.85,830,A,61.7,,C,,143,A,,467,A,17.67,,B,64.89,68,C,86.19,
U0282,wishlist_add,2023-06-04 07:12,P023,192.97,C,49.52,523,,73.32,162,C,35.04,131,A,55.99,640,B,,882,B,57.88,896,C,10.27,101,C,,811,,,992,,,713,C,64.46,526,B,,741,C,,,A,,67,,,335
U0294,search,2023-06-06 12:40,P015,2990.99,C,,304,,53.63,175,A,,,C,70.82,603,B,,112,B,68.02,566,C,48.13,878,,22.4,405,,74.23,55,A,71.4,700,C,,,B,83.45,577,B,21.81,,C,2.33,574,A,79.52,
U0087,login,2023-06-06 18:18,P018,852.97,,,630,A,56.99,470,C,32.98,,A,45.75,,C,,,C,26.27,0,A,89.66,,B,63.51,712,A,56.85,918,,57.33,332,A,,635,,32.59,22,B,,741,A,82.51,17,A,2.86,629
U0269,wishlist_add,2023-06-02 21:08,P007,,B,25.6,56,B,62.93,986,A,82.64,634,A,46.96,,C,14.24,917,A,,,,8.79,253,B,,581,B,,,B,97.33,,C,,,A,53.82,,A,30.95,139,C,10.27,959,A,82.45,
U0252,add_to_cart,2023-06-04 15:37,P022,,,39.5,,C,20.99,847,A,39.09,303,,68.87,541,C,,294,C,87.52,385,C,32.67,,C,9.13,653,B,56.03,861,A,,,A,73.85,435,C,49.74,,A,,824,C,41.43,273,B,61.71,473
U0091,login,2023-06-03 22:12,P008,,C,50.94,592,C,34.04,,,34.19,36,C,30.76,186,C,73.44,578,C,67.91,378,C,,370,,42.62,689,,,,C,80.41,22,A,68.49,576,,56.58,,C,16.69,307,C,83.79,704,C,,671
U0244,checkout,2023-06-04 07:07,P029,705.22,,,835,B,47.85,934,C,59.32,,,54.01,393,,,384,B,,600,C,,961,C,92.05,,B,20.12,141,,82.87,255,,,287,,,564,A,,122,,76.11,909,A,54.74,192
U0053,profile_update,2023-06-03 00:30,P016,,C,44.88,107,A,,,,,49,C,34.06,,A,41.55,92,A,67.22,656,B,,15,,23.66,201,C,71.54,451,C,1.05,,C,,,A,56.91,,B,27.74,,A,33.11,629,B,96.17,27
U0154,search,2023-06-04 03:00,P002,,C,,322,,75.83,70,B,36.82,,,28.07,,C,,6,A,55.24,690,C,5.47,525,,,535,A,,,B,22.89,244,,,437,,32.16,,A,,906,B,14.27,837,A,45.67,
U0298,logout,2023-06-03 21:11,P023,,,51.6,72,A,28.86,,C,93.07,,,67.74,,C,,546,A,14.53,,C,,38,,,615,C,20.73,167,A,,104,C,,125,A,,580,B,,,,,,C,68.38,799
U0339,profile_update,2023-06-01 21:10,P023,,,0.46,190,,42.06,,,93.71,439,B,87.7,487,B,,713,A,21.01,898,C,36.67,,C,30.97,704,,,59,,,892,A,90.41,41,,1.45,,,84.64,,A,,,,,857
U0335,add_to_cart,2023-06-04 16:48,P017,1770.04,C,97.25,399,C,61.15,233,C,34.94,,C,55.47,,,18.44,78,B,,745,A,,,A,86.57,,A,21.98,,C,32.63,884,A,71.82,783,C,7.78,,A,26.39,,A,60.03,,C,,369
U0274,profile_update,2023-06-01 11:37,P029,1522.36,A,60.8,668,,98.99,610,B,,,C,60.06,229,C,7.5,289,A,18.49,,,21.71,698,A,34.13,498,A,51.32,171,C,26.75,,C,30.81,465,C,,483,,,351,B,71.29,176,A,35.44,904
U0105,login,2023-06-03 04:34,P017,,,,711,A,68.28,690,,12.89,849,A,,,B,90.25,,A,,,,19.58,267,B,41.5,159,,66.08,121,,,,A,71.87,,C,97.18,939,B,96.44,442,B,31.97,295,B,96.82,239
U0207,search,2023-06-06 15:26,P030,1453.52,C,44.55,993,B,38.06,127,A,9.0,,C,48.57,,B,88.92,50,B,79.12,83,B,0.17,216,B,49.19,439,A,48.48,726,B,,210,C,27.47,412,B,49.42,12,C,87.88,439,A,,628,B,27.26,
U0151,checkout,2023-06-03 00:48,P007,,B,18.69,494,B,,179,C,36.74,937,C,39.22,891,A,30.5,,A,,,A,0.25,,A,95.53,640,B,,877,C,80.26,697,B,39.11,887,,,802,C,19.6,160,C,,,C,8.36,700
U0051,logout,2023-06-06 01:14,P028,,B,,989,C,79.06,500,C,42.11,588,C,53.27,431,B,33.66,994,A,,,B,98.89,685,A,24.48,788,,,,C,98.95,395,,55.18,196,,65.22,264,C,66.03,438,B,,722,A,47.35,669
U0331,add_to_cart,2023-06-02 14:27,P006,,,62.74,564,C,34.43,891,B,43.44,,C,98.24,,,31.44,,B,55.11,608,B,71.57,20,B,,213,B,,,C,72.82,338,B,,502,B,94.45,66,C,76.14,283,B,18.02,717,B,13.68,
U0084,add_to_cart,2023-06-02 17:59,P028,792.66,,,958,B,0.4,153,,,,,82.9,,,75.54,73,,88.35,986,C,,,,,,B,,,,2.55,246,,3.88,,B,47.56,,,2.42,482,,,183,,,370
U0094,wishlist_add,2023-06-05 22:52,P010,1692.82,C,87.53,134,B,,880,C,17.4,,B,,483,A,48.26,719,B,77.91,900,C,44.57,,A,62.54,,A,77.94,171,A,92.54,,C,43.11,656,B,78.4,,,64.22,,,67.21,902,A,,
U0249,search,2023-06-05 21:29,P020,,,83.81,690,B,,887,B,30.74,166,B,53.76,,C,78.41,,C,1.05,890,A,13.7,415,B,41.36,833,B,53.8,668,,8.84,485,,35.3,,B,94.84,316,C,97.78,,,,653,C,,537
U0109,search,2023-06-05 00:09,P025,2267.92,A,78.66,53,C,32.85,161,B,,810,,46.01,,C,8.17,220,A,54.43,,,93.51,419,C,51.76,797,B,17.05,498,A,80.25,986,A,82.61,,A,6.76,102,,3.93,62,,42.77,327,C,35.01,
U0059,search,2023-06-04 19:20,P017,1858.29,,50.26,,B,,62,,10.84,889,,43.94,141,C,,187,C,16.82,45,C,37.83,,B,,381,B,,,C,40.44,,C,,831,C,36.39,,A,,,C,,468,B,27.01,
U0208,wishlist_add,2023-06-06 04:14,P015,661.75,A,,,B,,754,A,58.51,,A,,806,A,31.7,187,B,63.89,804,B,,836,C,,443,,24.34,1,,,,B,78.05,663,A,11.9,90,C,38.62,,A,66.16,200,C,27.83,641
U0290,logout,2023-06-01 23:53,P016,1383.57,C,6.91,865,B,,937,B,34.31,619,,37.84,,,57.38,151,,49.06,675,C,,700,C,79.88,,,,423,,,,C,91.95,24,C,69.52,142,,77.46,283,C,,,B,26.29,243
U0228,wishlist_add,2023-06-02 00:20,P003,,,66.88,877,B,74.76,766,C,10.82,160,B,,447,C,,960,C,,186,A,0.28,271,B,0.41,,A,28.76,56,B,40.2,854,A,46.45,,C,91.74,,B,,78,B,65.42,,B,,41
U0208,add_to_cart,2023-06-04 16:19,P017,562.54,C,95.22,633,,96.62,,B,2.49,145,,65.05,,C,88.4,523,C,99.39,,B,75.0,400,A,86.05,484,A,0.12,917,B,99.22,,B,27.83,,B,11.78,409,C,,702,B,81.35,692,,98.68,964
U0213,wishlist_add,2023-06-03 21:10,P004,,A,10.98,762,A,10.35,94,C,79.53,,A,41.36,667,,48.21,958,A,65.57,895,A,79.09,693,,92.15,,A,73.89,173,B,,807,B,,300,,59.65,,C,78.34,,,,,B,,540
U0307,page_view,2023-06-03 13:54,P002,801.42,C,,389,A,,530,A,,571,C,58.2,,C,,888,C,38.96,96,,,143,B,75.99,345,C,,392,B,8.8,,,2.93,,,,35,C,14.15,30,C,48.09,863,,87.56,
U0235,add_to_cart,2023-06-03 03:39,P008,1759.89,A,,226,C,49.82,611,C,,,,,,C,15.04,665,C,,755,C,36.64,,C,76.29,,C,75.16,,,,566,,21.02,554,,54.58,482,C,,553,A,29.42,,C,,428
U0318,logout,2023-06-03 10:23,P001,2942.2,A,32.94,,,,455,B,36.86,,B,90.63,968,C,,502,B,44.57,282,B,,,C,,983,B,,,C,59.94,408,B,86.53,175,B,21.61,23,,,781,B,22.07,38,C,,615
U0113,wishlist_add,2023-06-06 03:51,P010,,C,27.07,,,11.02,,C,,784,A,35.27,55,C,84.92,,C,68.87,355,A,34.49,391,B,,89,A,,436,B,87.51,393,A,47.37,,,,353,,67.46,,B,3.17,,B,97.47,
U0209,profile_update,2023-06-05 12:01,P028,,B,46.61,836,A,,,,49.0,509,B,,,,37.4,859,A,,943,C,64.46,396,C,59.03,,,11.39,,A,80.25,557,C,,228,C,98.12,646,B,56.1,903,A,31.75,,,,711
U0137,add_to_cart,2023-06-03 00:53,P002,,,39.76,,C,4.32,,B,25.84,54,B,82.71,499,C,50.23,206,C,,837,,,446,B,84.22,398,C,,,C,42.24,79,A,,321,B,79.56,514,A,47.03,,B,48.42,925,B,54.34,
U0205,login,2023-06-05 08:30,P005,,B,,415,B,2.31,,C,,,B,,646,,25.96,,B,38.81,,C,41.2,742,A,34.66,,C,,923,A,,984,C,,79,B,81.54,477,B,71.95,793,A,72.06,751,C,,
U0019,login,2023-06-03 08:35,P023,1542.82,A,14.63,229,,97.95,,B,44.0,817,B,88.0,,C,73.57,218,C,1.23,,A,42.48,99,B,85.32,144,B,3.23,243,C,39.48,,,8.52,496,C,,342,C,94.28,549,A,7.72,82,B,53.75,570
U0117,add_to_cart,2023-06-05 20:00,P005,,,,,B,,764,B,68.02,81,,,202,B,,142,B,24.63,355,A,62.15,277,C,79.74,899,B,7.24,519,,,267,,97.39,226,B,14.78,89,A,81.82,851,C,14.32,717,B,0.13,155
U0163,profile_update,2023-06-03 17:32,P016,,A,,502,C,34.46,651,B,36.79,492,,,921,,,,B,66.1,670,C,88.98,,A,51.71,325,A,91.8,641,C,15.36,717,B,17.36,,C,82.86,947,A,,67,B,18.58,336,B,39.22,861
U0123,search,2023-06-01 21:18,P006,,,8.84,95,,4.77,,,4.51,578,B,53.18,,A,60.33,373,C,56.14,907,C,,344,C,,321,B,,634,B,68.05,,B,57.5,,B,14.77,232,,,805,B,78.64,,A,71.51,
U0002,page_view,2023-06-01 17:43,P010,859.28,,24.98,278,B,68.33,334,,,651,,11.48,662,A,85.83,586,,52.43,,A,50.56,,C,11.33,202,A,,,C,1.41,335,,60.37,879,B,,837,,85.49,363,A,46.75,327,B,48.25,473
U0249,search,2023-06-02 20:04,P020,,B,95.71,803,,1.54,165,C,,271,B,17.6,,A,80.15,,A,48.94,397,,31.05,904,A,73.2,,B,75.77,248,B,,237,C,,,A,37.17,,C,4.23,403,A,15.75,272,B,,
U0324,page_view,2023-06-02 04:12,P011,672.47,,,991,,27.21,56,,28.05,416,B,87.3,85,,,614,A,,66,A,,,,21.38,,A,,822,C,47.91,971,A,10.82,878,B,97.07,,A,72.0,685,A,59.61,705,A,0.99,229
U0056,page_view,2023-06-06 10:22,P029,,B,45.89,54,,27.1,225,B,64.27,72,B,,518,C,,927,,10.01,214,,,569,,66.27,824,,9.32,808,A,82.28,849,C,17.59,288,C,,939,,2.0,643,C,23.04,16,A,70.55,192
U0056,checkout,2023-06-01 16:07,P019,,,3.34,973,B,,567,,,55,A,40.04,683,B,94.87,862,,,239,C,38.33,67,B,2.22,289,B,72.41,137,,,935,,62.43,696,C,52.3,,B,0.0,106,,96.03,,A,77.56,991
U0359,add_to_cart,2023-06-01 18:01,P023,,C,85.18,891,,63.5,727,A,32.04,638,B,53.31,383,A,32.83,,B,,110,,30.89,,,,493,C,,218,B,5.23,418,A,,,C,80.85,,,20.95,433,A,,,B,39.95,322
U0371,login,2023-06-05 06:51,P030,,A,72.88,,A,57.24,944,B,,103,A,60.62,316,C,73.68,484,A,,641,,7.65,543,B,,418,C,,917,B,,,A,35.24,,A,9.13,,B,43.88,,A,29.48,526,C,37.9,268
U0021,profile_update,2023-06-06 10:42,P006,,,55.74,206,,,205,B,,623,B,89.78,,B,33.5,,B,33.4,297,,53.64,,A,88.55,,A,62.3,109,,85.43,,B,81.17,497,,,182,B,99.7,907,,30.6,,,79.86,611
U0032,page_view,2023-06-06 15:36,P010,1143.78,B,62.85,,A,5.09,,A,0.64,,B,10.05,495,B,,723,,,928,B,47.9,704,,64.64,218,A,10.52,,C,20.61,,,16.62,612,B,59.38,,A,81.58,,,,,,,
U0239,profile_update,2023-06-05 00:41,P027,1308.08,C,80.0,,C,75.9,,,65.2,,A,80.24,288,C,,227,B,86.77,18,B,,676,C,51.61,,B,90.94,486,B,70.62,950,,,,C,53.54,998,B,74.25,,B,,,C,97.3,224
U0312,login,2023-06-03 07:08,P019,,,,745,A,,692,C,79.23,,C,,532,B,98.12,247,,,634,B,62.56,335,,45.72,221,C,,557,A,73.7,335,C,,,C,96.86,23,C,66.32,821,,,204,C,92.64,843
U0257,logout,2023-06-06 17:28,P003,,,,,,62.92,323,,30.51,498,A,44.51,968,C,40.16,,C,,387,,85.85,,B,84.54,488,A,69.87,,B,,,B,,,B,50.48,149,,,936,B,30.3,,,,
U0255,login,2023-06-04 04:29,P028,,A,75.03,,A,19.11,558,A,,945,C,29.38,374,,18.86,833,C,42.68,213,A,25.12,,C,9.5,9,B,14.45,,C,4.17,860,B,,866,C,80.43,775,,99.02,745,,5.05,858,B,97.33,473
U0343,logout,2023-06-05 22:19,P015,,A,34.82,,C,9.64,395,A,,270,B,61.19,108,A,,,,54.12,334,A,39.88,,A,34.91,,,60.07,123,A,31.54,,C,69.2,,C,97.23,,C,,133,,2.34,,A,65.23,475
U0032,profile_update,2023-06-06 11:09,P003,,,82.63,821,,34.98,365,C,,,A,25.27,494,C,,289,C,83.89,911,A,70.55,,,71.59,706,C,34.77,,B,,,B,,,C,92.61,360,C,53.93,754,B,,146,B,1.73,459
U0078,search,2023-06-05 20:13,P018,815.79,C,96.38,17,,7.19,,B,,358,,37.73,,B,,23,A,24.33,118,B,39.91,197,C,34.14,,B,9.16,761,,,528,C,,279,A,47.46,,B,17.77,633,B,2.72,177,,37.54,825
U0163,page_view,2023-06-06 12:58,P013,1477.68,B,15.46,,,36.42,528,A,66.57,597,A,32.51,582,C,59.68,,A,,156,B,,,C,46.42,310,B,,294,A,74.08,361,,49.35,287,,71.03,,C,68.86,,C,59.99,746,B,47.77,199
U0134,profile_update,2023-06-03 07:13,P024,262.58,B,41.77,17,C,20.5,,B,65.0,995,B,78.64,,C,93.62,971,B,,575,B,55.18,,A,,508,,54.86,751,B,,169,A,,669,C,17.8,,,13.25,410,,5.23,586,,59.19,
U0224,profile_update,2023-06-05 20:37,P012,571.85,A,26.21,451,C,,267,C,,,,32.19,444,,73.66,680,A,30.95,952,A,,963,A,,471,A,86.15,,B,24.15,458,B,8.19,,C,,308,C,77.12,,C,92.38,,C,79.83,
U0192,add_to_cart,2023-06-04 16:11,P010,2433.51,A,59.32,942,B,17.27,829,C,,394,C,48.31,,,40.83,,,14.0,445,C,28.13,114,,79.9,180,C,61.83,819,,12.16,457,C,84.27,713,,,,A,,917,,10.56,,A,,711
U0255,search,2023-06-02 01:54,P018,1769.62,B,75.26,,A,55.96,603,B,42.37,417,A,1.03,367,B,36.24,,,21.08,179,C,38.81,31,B,,102,C,,903,C,22.65,348,B,,,A,15.33,485,,,532,,13.04,80,B,78.83,470
U0017,search,2023-06-04 21:00,P019,2333.77,B,36.01,855,B,82.45,311,C,56.68,569,B,43.44,521,A,83.83,293,B,89.26,956,A,84.64,835,,61.28,,B,,655,B,80.23,,,42.97,864,C,,289,,28.07,,A,22.6,,A,69.51,582
U0355,profile_update,2023-06-03 21:04,P020,,A,42.87,863,B,55.91,222,,8.23,393,B,37.0,,,36.62,371,B,,551,,80.86,473,B,12.63,707,C,78.91,,B,43.59,265,,86.5,,,95.88,385,,13.83,769,,,462,,,810
U0183,wishlist_add,2023-06-05 17:47,P029,,B,34.27,244,A,,,A,95.48,587,A,85.82,287,,10.09,,A,64.24,402,A,41.57,409,A,19.73,311,A,97.89,243,C,,915,,56.59,,A,95.61,647,A,62.07,962,A,,,C,14.33,182
U0265,profile_update,2023-06-03 20:25,P015,,B,80.17,378,B,82.76,64,A,71.93,374,A,87.47,626,C,4.59,884,,97.54,177,C,47.56,547,C,39.62,122,B,52.51,942,B,,322,,,,,,,A,65.8,454,A,,149,B,,83
U0097,page_view,2023-06-01 20:57,P024,2546.29,,84.12,711,A,,742,A,84.65,,B,18.31,38,,57.29,276,A,92.26,497,,,356,C,60.64,,B,89.02,327,C,62.41,813,B,,325,B,7.28,361,C,43.42,,,11.5,768,C,21.67,
U0391,logout,2023-06-04 19:24,P014,2320.57,C,,764,A,48.63,788,C,79.57,667,,34.11,,B,53.24,638,C,63.34,480,C,,,,63.51,416,,64.83,655,B,,,C,44.48,362,C,42.44,469,A,71.69,,B,,260,C,82.91,565
U0109,page_view,2023-06-05 02:24,P022,,B,,454,A,96.68,568,,8.71,428,A,1.83,619,B,,,B,,,B,73.04,513,B,30.35,124,,14.7,844,C,98.44,709,B,21.79,451,C,,191,B,,,B,71.01,208,,32.52,489
U0300,page_view,2023-06-01 19:08,P005,2162.53,C,,893,A,,,,13.56,346,C,42.78,752,,29.93,,C,4.74,193,B,,794,B,47.41,317,,97.14,321,C,,50,B,92.84,681,A,36.34,,B,67.35,434,,52.19,547,C,,420
U0018,login,2023-06-03 21:23,P020,,,,862,C,13.01,346,C,,370,A,,840,A,57.27,,B,47.91,598,,,,,99.88,86,B,,,B,40.92,829,B,74.0,983,,30.78,127,C,,,B,87.16,465,,80.8,367
U0192,login,2023-06-06 16:51,P029,,,,985,A,75.27,990,,89.41,153,A,63.86,171,,14.96,,C,84.53,21,C,,940,A,,940,A,,581,C,6.89,284,C,47.64,,A,,,,,480,B,43.54,,C,66.08,62
U0159,wishlist_add,2023-06-03 08:35,P007,,A,32.77,,A,,693,,97.39,732,,29.58,,,,,,96.52,,C,82.33,455,,55.94,559,,,579,A,57.28,759,A,19.83,878,C,91.05,,C,92.41,844,C,49.08,,C,,
U0307,login,2023-06-06 06:35,P002,,C,67.18,331,B,55.58,517,A,,229,A,11.36,546,B,,357,C,,754,C,69.83,195,,54.33,,,99.62,635,C,,308,C,,804,C,,512,B,,288,C,4.75,,,,858
U0173,wishlist_add,2023-06-02 20:59,P017,289.79,B,44.58,255,A,74.83,,B,71.5,757,,,,A,59.02,723,B,,6,B,26.39,936,B,59.52,790,A,62.29,239,,69.93,,C,7.5,,A,19.72,,B,11.94,,,,,,,
U0055,checkout,2023-06-02 10:27,P022,,A,6.76,,B,99.68,,A,,,B,69.34,936,,,,B,17.48,,,69.42,,,,314,A,4.56,689,C,72.62,609,A,26.23,59,A,69.43,294,C,47.09,853,B,52.8,46,,,649
U0301,profile_update,2023-06-05 05:46,P010,609.84,C,,543,,26.43,,A,97.25,808,C,,,C,,364,C,79.48,93,A,1.81,352,A,,949,C,32.26,675,B,,,C,,,,97.82,888,B,13.74,976,C,1.91,439,C,,96
U0058,page_view,2023-06-04 22:52,P013,502.91,C,64.82,371,,48.36,303,,16.22,73,B,73.95,876,,4.21,281,B,98.37,488,A,83.63,,A,,939,,58.95,312,,98.68,915,,0.6,,,83.45,552,A,94.73,599,,75.84,435,C,,42
U0104,wishlist_add,2023-06-01 15:36,P027,,,,475,C,67.12,794,C,,695,A,17.24,,B,52.73,53,,,,,,790,C,97.47,,C,,66,A,28.21,351,A,19.06,629,A,78.66,64,B,67.96,,A,38.69,744,C,35.13,244
U0038,page_view,2023-06-01 08:22,P020,899.79,B,87.66,323,A,35.43,889,A,11.04,824,C,,518,C,84.91,38,B,12.45,685,C,58.85,502,C,12.11,,A,,417,A,27.13,771,A,,,B,,33,B,96.57,832,,72.45,494,,25.32,246
U0181,search,2023-06-04 08:20,P022,,C,,,C,,46,,12.28,422,C,59.64,481,,92.28,,C,,800,,,,C,61.32,,,8.77,880,,34.18,817,C,26.29,,,11.9,33,B,50.02,852,A,,160,B,65.93,
U0312,logout,2023-06-02 16:51,P022,,,,,,12.98,519,A,,374,C,1.43,103,,6.24,428,A,88.01,,A,,,B,,,B,46.15,,,71.94,222,,97.48,,B,,221,,1.98,565,A,,662,B,97.8,151
U0130,profile_update,2023-06-03 14:10,P021,,,3.08,866,,,333,,,,,6.75,341,,31.61,,,25.95,925,A,9.43,755,B,95.94,602,C,72.91,595,B,98.95,,,,,B,80.26,457,,64.81,136,,,107,B,68.16,363
U0135,logout,2023-06-01 22:04,P012,,,60.55,,B,55.59,,B,65.54,686,C,90.15,148,,62.01,743,A,14.06,411,A,47.92,,,,573,C,23.46,246,C,43.33,42,B,61.74,893,C,77.02,276,A,19.36,785,B,63.85,102,C,12.86,434
U0329,search,2023-06-05 17:57,P003,,,56.79,,,4.03,149,,,219,A,,234,A,20.36,858,A,,,,5.09,46,A,45.19,235,,,,C,5.03,338,C,52.93,,B,62.35,,C,,596,C,18.96,256,A,41.63,
U0316,search,2023-06-06 13:24,P020,1794.99,,42.59,474,,,23,B,,,,,823,A,,90,A,,893,B,36.27,,C,60.39,878,B,20.43,129,B,39.3,156,C,26.48,,,54.52,719,C,93.52,,B,76.14,910,,49.09,49
U0273,add_to_cart,2023-06-03 05:48,P028,639.27,A,66.51,868,B,41.67,780,B,51.11,64,B,78.26,298,B,56.68,,,,111,C,86.14,77,C,44.49,,C,94.81,896,C,1.99,,A,82.14,,B,17.11,456,B,86.55,112,A,81.84,425,B,9.13,336
U0217,search,2023-06-06 02:29,P017,1235.72,,57.32,,B,13.78,131,C,9.76,,,,713,A,47.71,89,A,83.77,,B,71.33,565,B,99.7,472,C,,,A,,809,A,73.24,65,,44.03,,A,,861,,98.85,,B,,
U0236,page_view,2023-06-04 21:35,P019,,A,88.37,,C,,,C,5.18,,C,11.9,190,B,6.64,664,,76.5,,B,79.45,27,A,44.49,,,92.1,501,B,44.85,14,A,,315,C,76.51,529,B,42.33,544,C,42.28,709,,47.38,
U0250,login,2023-06-03 23:25,P021,,,83.36,340,A,88.12,675,C,57.14,,C,24.72,262,A,,,A,,747,A,47.43,439,A,83.67,,,,,,78.6,111,B,24.24,756,B,80.31,703,A,,103,A,81.02,827,C,78.63,532
U0093,page_view,2023-06-02 07:29,P014,293.63,C,46.28,372,,12.65,636,A,64.49,566,C,,440,B,94.69,,B,28.91,75,,,,A,56.58,739,C,68.37,405,C,32.21,73,A,75.99,,C,75.65,52,C,,637,,23.88,217,B,,
U0173,search,2023-06-01 23:33,P006,2885.37,B,93.85,101,B,21.15,623,,,905,A,74.23,,,13.2,,B,55.23,,,,576,B,,613,,,289,C,,,,45.27,422,A,,739,B,,280,C,9.62,726,C,,293
U0038,wishlist_add,2023-06-03 04:44,P015,2630.61,,91.15,,C,,,,96.33,202,A,17.47,429,A,96.34,763,C,93.12,400,C,99.64,210,A,80.86,,B,21.06,547,B,3.21,,B,11.6,779,C,66.93,,B,,203,A,,2,B,12.72,
U0388,page_view,2023-06-05 07:02,P024,1593.51,,,,A,15.06,,C,,,C,76.0,975,C,59.87,776,,,370,,90.22,624,A,,466,B,,327,B,59.02,126,A,95.09,,A,16.1,240,C,63.41,336,,48.56,184,B,,775
U0262,login,2023-06-02 17:54,P021,581.96,B,85.14,131,A,45.93,,C,18.46,804,,,,A,26.14,678,,,546,,88.87,255,B,19.62,131,,36.09,243,B,,,B,80.31,710,,,841,B,,690,A,70.64,,A,87.52,
U0037,search,2023-06-04 21:20,P007,560.69,C,16.64,895,C,95.23,35,C,0.09,,C,,496,B,,75,,79.44,,C,47.78,937,A,,777,B,,816,,85.49,16,A,99.79,322,C,57.74,943,B,87.3,483,C,1.18,740,A,,479
U0158,logout,2023-06-05 05:03,P015,574.2,,99.07,181,A,0.01,727,,83.24,,,90.68,295,C,41.62,,A,78.64,704,,69.48,,C,,865,,,,B,95.71,66,,80.73,692,A,62.7,877,C,43.87,,A,76.98,90,C,23.71,874
U0392,logout,2023-06-02 15:49,P001,2253.07,,73.37,910,A,74.05,,,89.32,455,B,39.5,722,,,798,A,9.25,,,,814,C,,555,A,21.88,286,B,,507,,,495,A,53.3,432,C,27.28,,C,40.18,,B,56.28,490
U0117,login,2023-06-04 18:27,P013,,,54.87,357,A,,383,,3.36,,A,,590,B,,782,B,31.94,736,,,551,B,86.78,893,A,36.22,928,A,84.1,775,B,45.38,358,,95.38,15,,,858,C,54.69,974,B,,230
U0017,add_to_cart,2023-06-05 10:50,P015,1364.06,A,,,A,80.88,160,C,62.66,,C,79.76,939,A,,,C,26.64,6,C,,982,A,83.01,,A,46.59,147,C,,228,B,,897,A,,,A,18.83,852,A,68.17,,,,82
U0039,profile_update,2023-06-04 06:01,P027,,C,93.94,540,C,95.17,22,,65.83,,,,,,,,B,91.67,,A,,667,C,,224,,93.86,52,C,79.63,617,B,,736,B,42.65,541,B,,,,,902,B,53.39,325
U0377,login,2023-06-04 19:29,P009,1812.34,,82.21,,,52.89,45,C,,944,C,52.56,382,A,33.04,,A,48.39,393,,12.51,,C,39.39,,B,,864,B,28.56,,,4.42,,A,92.39,902,A,46.65,406,,20.37,812,,89.74,29
U0082,profile_update,2023-06-05 20:57,P016,1567.14,C,43.79,152,C,67.54,910,,5.1,164,A,4.14,,A,,,,,,B,,,,,154,C,25.97,,B,,,,,,A,4.08,,,86.52,,,95.66,,,82.62,
U0119,login,2023-06-01 21:21,P010,1172.38,C,,865,,90.8,675,B,,605,C,88.01,,A,,769,,93.34,313,B,17.59,777,A,53.65,694,,,905,,,413,B,,36,,,,A,50.21,764,,37.24,788,A,50.96,245
U0250,checkout,2023-06-02 17:46,P001,2327.37,,,545,B,,448,A,16.68,912,A,20.89,454,B,,784,B,53.32,471,B,,,A,52.23,,C,78.22,591,,51.95,,A,,324,B,40.28,,A,,,C,,666,C,52.58,
