user_id,event_type,event_time,product_id,amount,event_date,hour,day_of_week
U0348,add_to_cart,2023-06-01 12:00:00,P005,0.0,2023-06-01,12,Thursday
U0197,login,2023-06-04 13:40:00,P026,2160.94,2023-06-04,13,Sunday
U0395,page_view,2023-06-04 13:36:00,P003,0.0,2023-06-04,13,Sunday
U0355,checkout,2023-06-02 18:05:00,P003,306.2,2023-06-02,18,Friday
U0325,login,2023-06-03 07:49:00,P002,1903.59,2023-06-03,7,Saturday
U0073,login,2023-06-02 15:25:00,P014,0.0,2023-06-02,15,Friday
U0073,search,2023-06-03 16:14:00,P008,0.0,2023-06-03,16,Saturday
U0332,search,2023-06-05 23:47:00,P001,0.0,2023-06-05,23,Monday
U0101,add_to_cart,2023-06-03 14:57:00,P016,2965.77,2023-06-03,14,Saturday
U0293,wishlist_add,2023-06-04 16:56:00,P027,0.0,2023-06-04,16,Sunday
U0387,logout,2023-06-04 02:34:00,P028,827.2,2023-06-04,2,Sunday
U0085,profile_update,2023-06-05 12:31:00,P017,0.0,2023-06-05,12,Monday
U0182,logout,2023-06-06 15:20:00,P024,0.0,2023-06-06,15,Tuesday
U0255,checkout,2023-06-06 12:43:00,P005,934.18,2023-06-06,12,Tuesday
U0142,add_to_cart,2023-06-04 03:45:00,P030,0.0,2023-06-04,3,Sunday
U0207,checkout,2023-06-01 16:40:00,P024,1329.61,2023-06-01,16,Thursday
U0098,add_to_cart,2023-06-05 05:57:00,P005,100.19,2023-06-05,5,Monday
U0327,checkout,2023-06-02 03:03:00,P010,306.2,2023-06-02,3,Friday
U0171,search,2023-06-04 23:33:00,P017,0.0,2023-06-04,23,Sunday
U0346,wishlist_add,2023-06-03 06:22:00,P005,0.0,2023-06-03,6,Saturday
U0253,login,2023-06-06 05:24:00,P006,0.0,2023-06-06,5,Tuesday
U0300,profile_update,2023-06-05 20:03:00,P009,2097.23,2023-06-05,20,Monday
U0106,search,2023-06-06 16:03:00,P001,0.0,2023-06-06,16,Tuesday
U0006,wishlist_add,2023-06-06 08:52:00,P020,1155.58,2023-06-06,8,Tuesday
U0150,wishlist_add,2023-06-04 22:38:00,P025,0.0,2023-06-04,22,Sunday
U0336,wishlist_add,2023-06-03 08:39:00,P018,0.0,2023-06-03,8,Saturday
U0237,checkout,2023-06-04 16:55:00,P022,306.2,2023-06-04,16,Sunday
U0010,checkout,2023-06-05 10:50:00,P006,306.2,2023-06-05,10,Monday
U0071,add_to_cart,2023-06-05 16:18:00,P022,0.0,2023-06-05,16,Monday
U0286,profile_update,2023-06-06 03:18:00,P024,2235.94,2023-06-06,3,Tuesday
U0040,profile_update,2023-06-05 01:09:00,P012,0.0,2023-06-05,1,Monday
U0059,search,2023-06-05 22:40:00,P029,0.0,2023-06-05,22,Monday
U0260,profile_update,2023-06-05 06:12:00,P009,2763.42,2023-06-05,6,Monday
U0238,checkout,2023-06-04 22:29:00,P018,306.2,2023-06-04,22,Sunday
U0112,logout,2023-06-04 13:10:00,P018,1703.63,2023-06-04,13,Sunday
U0072,wishlist_add,2023-06-02 12:58:00,P004,684.69,2023-06-02,12,Friday
U0333,logout,2023-06-02 07:30:00,P007,0.0,2023-06-02,7,Friday
U0283,page_view,2023-06-04 19:08:00,P011,0.0,2023-06-04,19,Sunday
U0343,profile_update,2023-06-03 07:03:00,P028,2464.51,2023-06-03,7,Saturday
U0059,logout,2023-06-04 00:27:00,P025,0.0,2023-06-04,0,Sunday
U0012,logout,2023-06-01 21:42:00,P030,0.0,2023-06-01,21,Thursday
U0041,login,2023-06-04 12:23:00,P030,0.0,2023-06-04,12,Sunday
U0309,checkout,2023-06-02 16:43:00,P030,2320.72,2023-06-02,16,Friday
U0250,page_view,2023-06-03 01:13:00,P020,1277.97,2023-06-03,1,Saturday
U0214,checkout,2023-06-01 20:42:00,P023,306.2,2023-06-01,20,Thursday
U0141,page_view,2023-06-04 11:26:00,P017,1638.06,2023-06-04,11,Sunday
U0089,profile_update,2023-06-01 11:54:00,P009,1071.66,2023-06-01,11,Thursday
U0026,profile_update,2023-06-03 17:54:00,P023,0.0,2023-06-03,17,Saturday
U0031,profile_update,2023-06-02 09:02:00,P011,2218.57,2023-06-02,9,Friday
U0400,search,2023-06-01 15:07:00,P010,2834.25,2023-06-01,15,Thursday
U0156,checkout,2023-06-05 15:01:00,P024,1033.82,2023-06-05,15,Monday
U0393,login,2023-06-03 22:16:00,P026,0.0,2023-06-03,22,Saturday
U0160,wishlist_add,2023-06-04 08:33:00,P001,360.21,2023-06-04,8,Sunday
U0371,wishlist_add,2023-06-03 09:51:00,P003,1239.45,2023-06-03,9,Saturday
U0119,login,2023-06-02 08:20:00,P030,0.0,2023-06-02,8,Friday
U0080,search,2023-06-05 04:39:00,P005,957.39,2023-06-05,4,Monday
U0359,add_to_cart,2023-06-05 03:18:00,P015,2593.36,2023-06-05,3,Monday
U0336,add_to_cart,2023-06-03 15:01:00,P015,1173.76,2023-06-03,15,Saturday
U0285,add_to_cart,2023-06-05 09:32:00,P019,0.0,2023-06-05,9,Monday
U0025,checkout,2023-06-03 21:29:00,P029,1891.32,2023-06-03,21,Saturday
U0310,profile_update,2023-06-02 23:16:00,P015,0.0,2023-06-02,23,Friday
U0156,add_to_cart,2023-06-02 13:50:00,P023,0.0,2023-06-02,13,Friday
U0271,checkout,2023-06-05 02:29:00,P004,1497.62,2023-06-05,2,Monday
U0210,page_view,2023-06-01 22:34:00,P003,2751.5,2023-06-01,22,Thursday
U0347,checkout,2023-06-01 11:52:00,P025,306.2,2023-06-01,11,Thursday
U0051,add_to_cart,2023-06-03 09:37:00,P027,1243.11,2023-06-03,9,Saturday
U0392,page_view,2023-06-04 22:44:00,P013,1221.88,2023-06-04,22,Sunday
U0288,page_view,2023-06-06 05:49:00,P027,0.0,2023-06-06,5,Tuesday
U0182,page_view,2023-06-03 14:28:00,P012,2107.12,2023-06-03,14,Saturday
U0072,add_to_cart,2023-06-04 01:38:00,P005,1004.24,2023-06-04,1,Sunday
U0125,search,2023-06-02 16:37:00,P004,2685.64,2023-06-02,16,Friday
U0293,search,2023-06-01 09:42:00,P015,788.48,2023-06-01,9,Thursday
U0297,add_to_cart,2023-06-02 22:51:00,P019,0.0,2023-06-02,22,Friday
U0186,wishlist_add,2023-06-05 09:17:00,P002,0.0,2023-06-05,9,Monday
U0302,wishlist_add,2023-06-03 11:56:00,P012,1092.55,2023-06-03,11,Saturday
U0181,wishlist_add,2023-06-02 17:03:00,P016,0.0,2023-06-02,17,Friday
U0051,logout,2023-06-05 13:41:00,P011,1988.99,2023-06-05,13,Monday
U0096,wishlist_add,2023-06-04 03:04:00,P006,2954.48,2023-06-04,3,Sunday
U0205,search,2023-06-03 16:14:00,P012,939.07,2023-06-03,16,Saturday
U0233,page_view,2023-06-04 21:12:00,P013,857.83,2023-06-04,21,Sunday
U0265,search,2023-06-05 12:08:00,P005,1435.66,2023-06-05,12,Monday
U0331,wishlist_add,2023-06-02 10:05:00,P004,1497.24,2023-06-02,10,Friday
U0200,logout,2023-06-01 13:06:00,P010,153.21,2023-06-01,13,Thursday
U0266,logout,2023-06-03 06:30:00,P012,1740.46,2023-06-03,6,Saturday
U0109,page_view,2023-06-01 22:58:00,P005,2996.21,2023-06-01,22,Thursday
U0055,profile_update,2023-06-04 15:15:00,P017,2181.47,2023-06-04,15,Sunday
U0354,wishlist_add,2023-06-03 22:15:00,P020,2872.66,2023-06-03,22,Saturday
U0319,profile_update,2023-06-02 15:40:00,P004,1814.3,2023-06-02,15,Friday
U0257,add_to_cart,2023-06-05 15:12:00,P015,0.0,2023-06-05,15,Monday
U0302,page_view,2023-06-05 19:43:00,P011,1486.78,2023-06-05,19,Monday
U0315,login,2023-06-03 16:37:00,P011,0.0,2023-06-03,16,Saturday
U0049,page_view,2023-06-04 09:34:00,P019,0.0,2023-06-04,9,Sunday
U0063,wishlist_add,2023-06-05 19:47:00,P028,0.0,2023-06-05,19,Monday
U0210,add_to_cart,2023-06-01 12:41:00,P011,0.0,2023-06-01,12,Thursday
U0033,page_view,2023-06-04 06:03:00,P005,0.0,2023-06-04,6,Sunday
U0076,wishlist_add,2023-06-05 16:51:00,P001,0.0,2023-06-05,16,Monday
U0058,add_to_cart,2023-06-06 19:02:00,P005,0.0,2023-06-06,19,Tuesday
U0080,logout,2023-06-06 15:11:00,P008,345.91,2023-06-06,15,Tuesday
U0220,search,2023-06-05 08:29:00,P030,432.42,2023-06-05,8,Monday
U0302,logout,2023-06-05 21:33:00,P026,1163.57,2023-06-05,21,Monday
U0324,wishlist_add,2023-06-04 06:55:00,P017,2504.13,2023-06-04,6,Sunday
U0261,logout,2023-06-03 04:17:00,P016,0.0,2023-06-03,4,Saturday
U0018,add_to_cart,2023-06-02 12:38:00,P007,0.0,2023-06-02,12,Friday
U0282,wishlist_add,2023-06-01 08:02:00,P015,2850.98,2023-06-01,8,Thursday
U0322,wishlist_add,2023-06-03 16:38:00,P020,823.64,2023-06-03,16,Saturday
U0329,logout,2023-06-02 10:26:00,P005,0.0,2023-06-02,10,Friday
U0053,add_to_cart,2023-06-02 23:44:00,P027,1826.71,2023-06-02,23,Friday
U0204,checkout,2023-06-03 16:29:00,P030,2361.96,2023-06-03,16,Saturday
U0190,page_view,2023-06-05 00:47:00,P013,2711.43,2023-06-05,0,Monday
U0286,page_view,2023-06-02 06:32:00,P004,0.0,2023-06-02,6,Friday
U0151,add_to_cart,2023-06-04 08:25:00,P029,2143.31,2023-06-04,8,Sunday
U0231,profile_update,2023-06-01 16:01:00,P011,0.0,2023-06-01,16,Thursday
U0353,checkout,2023-06-03 04:57:00,P016,987.46,2023-06-03,4,Saturday
U0252,login,2023-06-06 12:57:00,P019,1960.38,2023-06-06,12,Tuesday
U0098,wishlist_add,2023-06-04 21:09:00,P027,329.59,2023-06-04,21,Sunday
U0175,profile_update,2023-06-03 14:34:00,P012,0.0,2023-06-03,14,Saturday
U0192,wishlist_add,2023-06-02 22:57:00,P009,0.0,2023-06-02,22,Friday
U0014,checkout,2023-06-03 11:49:00,P010,2775.84,2023-06-03,11,Saturday
U0177,page_view,2023-06-04 21:32:00,P009,2647.63,2023-06-04,21,Sunday
U0354,search,2023-06-02 14:00:00,P006,0.0,2023-06-02,14,Friday
U0310,page_view,2023-06-06 19:11:00,P012,0.0,2023-06-06,19,Tuesday
U0007,profile_update,2023-06-01 22:41:00,P001,2132.21,2023-06-01,22,Thursday
U0246,checkout,2023-06-03 03:06:00,P024,306.2,2023-06-03,3,Saturday
U0032,page_view,2023-06-06 05:05:00,P025,668.94,2023-06-06,5,Tuesday
U0067,checkout,2023-06-01 22:13:00,P003,306.2,2023-06-01,22,Thursday
U0069,add_to_cart,2023-06-03 05:02:00,P012,0.0,2023-06-03,5,Saturday
U0251,add_to_cart,2023-06-04 20:58:00,P010,0.0,2023-06-04,20,Sunday
U0222,profile_update,2023-06-03 19:39:00,P025,2949.17,2023-06-03,19,Saturday
U0098,checkout,2023-06-01 09:00:00,P023,306.2,2023-06-01,9,Thursday
U0224,login,2023-06-04 05:25:00,P024,1457.54,2023-06-04,5,Sunday
U0059,wishlist_add,2023-06-01 21:32:00,P005,0.0,2023-06-01,21,Thursday
U0128,profile_update,2023-06-01 16:44:00,P003,0.0,2023-06-01,16,Thursday
U0123,login,2023-06-01 19:15:00,P013,1118.91,2023-06-01,19,Thursday
U0070,wishlist_add,2023-06-05 17:36:00,P017,0.0,2023-06-05,17,Monday
U0117,logout,2023-06-04 13:07:00,P017,0.0,2023-06-04,13,Sunday
U0298,search,2023-06-04 05:54:00,P021,0.0,2023-06-04,5,Sunday
U0179,add_to_cart,2023-06-04 13:13:00,P006,0.0,2023-06-04,13,Sunday
U0149,login,2023-06-04 17:28:00,P028,0.0,2023-06-04,17,Sunday
U0185,search,2023-06-02 18:55:00,P004,1770.94,2023-06-02,18,Friday
U0103,search,2023-06-03 16:48:00,P010,0.0,2023-06-03,16,Saturday
U0119,logout,2023-06-05 20:45:00,P010,0.0,2023-06-05,20,Monday
U0348,profile_update,2023-06-02 09:49:00,P015,0.0,2023-06-02,9,Friday
U0299,profile_update,2023-06-06 04:43:00,P008,1855.06,2023-06-06,4,Tuesday
U0240,checkout,2023-06-02 06:34:00,P018,1214.68,2023-06-02,6,Friday
U0335,profile_update,2023-06-03 13:11:00,P017,1863.87,2023-06-03,13,Saturday
U0126,search,2023-06-04 13:44:00,P021,128.28,2023-06-04,13,Sunday
U0202,add_to_cart,2023-06-01 18:43:00,P015,581.28,2023-06-01,18,Thursday
U0378,wishlist_add,2023-06-05 07:27:00,P017,0.0,2023-06-05,7,Monday
U0078,search,2023-06-05 22:44:00,P007,0.0,2023-06-05,22,Monday
U0136,search,2023-06-05 09:21:00,P016,0.0,2023-06-05,9,Monday
U0384,login,2023-06-02 21:14:00,P017,1311.35,2023-06-02,21,Friday
U0350,wishlist_add,2023-06-03 14:48:00,P014,1284.93,2023-06-03,14,Saturday
U0010,wishlist_add,2023-06-05 14:28:00,P002,0.0,2023-06-05,14,Monday
U0095,wishlist_add,2023-06-06 09:12:00,P007,0.0,2023-06-06,9,Tuesday
U0026,add_to_cart,2023-06-05 10:12:00,P022,2757.26,2023-06-05,10,Monday
U0347,page_view,2023-06-06 17:10:00,P010,1805.2,2023-06-06,17,Tuesday
U0237,checkout,2023-06-03 06:21:00,P026,306.2,2023-06-03,6,Saturday
U0014,logout,2023-06-04 12:02:00,P013,148.55,2023-06-04,12,Sunday
U0340,profile_update,2023-06-01 14:39:00,P023,1578.64,2023-06-01,14,Thursday
U0089,profile_update,2023-06-05 02:38:00,P020,1787.22,2023-06-05,2,Monday
U0092,add_to_cart,2023-06-06 08:43:00,P011,675.81,2023-06-06,8,Tuesday
U0355,profile_update,2023-06-04 16:42:00,P012,0.0,2023-06-04,16,Sunday
U0390,search,2023-06-02 19:18:00,P020,1830.17,2023-06-02,19,Friday
U0098,profile_update,2023-06-01 18:43:00,P002,0.0,2023-06-01,18,Thursday
U0044,logout,2023-06-01 08:22:00,P003,2436.53,2023-06-01,8,Thursday
U0222,profile_update,2023-06-06 17:55:00,P016,0.0,2023-06-06,17,Tuesday
U0293,profile_update,2023-06-04 01:45:00,P008,2833.35,2023-06-04,1,Sunday
U0304,search,2023-06-01 20:12:00,P009,0.0,2023-06-01,20,Thursday
U0221,checkout,2023-06-05 02:29:00,P004,306.2,2023-06-05,2,Monday
U0365,login,2023-06-06 18:37:00,P027,2954.55,2023-06-06,18,Tuesday
U0003,checkout,2023-06-06 05:14:00,P020,306.2,2023-06-06,5,Tuesday
U0050,login,2023-06-05 08:18:00,P018,2686.94,2023-06-05,8,Monday
U0199,login,2023-06-05 02:15:00,P024,0.0,2023-06-05,2,Monday
U0084,login,2023-06-02 02:03:00,P027,142.36,2023-06-02,2,Friday
U0105,profile_update,2023-06-02 18:11:00,P014,0.0,2023-06-02,18,Friday
U0136,add_to_cart,2023-06-05 17:57:00,P027,1111.3,2023-06-05,17,Monday
U0250,wishlist_add,2023-06-05 06:50:00,P020,663.1,2023-06-05,6,Monday
U0194,add_to_cart,2023-06-04 04:01:00,P029,0.0,2023-06-04,4,Sunday
U0212,search,2023-06-04 16:09:00,P024,0.0,2023-06-04,16,Sunday
U0309,logout,2023-06-03 22:52:00,P012,2755.97,2023-06-03,22,Saturday
U0280,login,2023-06-04 12:35:00,P025,1119.56,2023-06-04,12,Sunday
U0117,checkout,2023-06-02 08:39:00,P022,306.2,2023-06-02,8,Friday
U0254,add_to_cart,2023-06-01 19:45:00,P015,0.0,2023-06-01,19,Thursday
U0323,page_view,2023-06-03 15:20:00,P016,1429.37,2023-06-03,15,Saturday
U0209,login,2023-06-05 09:44:00,P018,0.0,2023-06-05,9,Monday
U0097,logout,2023-06-05 11:43:00,P020,577.91,2023-06-05,11,Monday
U0279,login,2023-06-06 06:10:00,P021,1358.86,2023-06-06,6,Tuesday
U0279,checkout,2023-06-03 09:11:00,P003,306.2,2023-06-03,9,Saturday
U0101,add_to_cart,2023-06-03 20:43:00,P010,1581.19,2023-06-03,20,Saturday
U0357,logout,2023-06-05 19:15:00,P018,0.0,2023-06-05,19,Monday
U0023,login,2023-06-06 02:17:00,P014,0.0,2023-06-06,2,Tuesday
U0277,add_to_cart,2023-06-04 14:28:00,P014,0.0,2023-06-04,14,Sunday
U0311,page_view,2023-06-02 01:30:00,P030,0.0,2023-06-02,1,Friday
U0351,logout,2023-06-06 04:43:00,P005,0.0,2023-06-06,4,Tuesday
U0395,search,2023-06-05 22:45:00,P010,0.0,2023-06-05,22,Monday
U0395,page_view,2023-06-03 03:13:00,P004,0.0,2023-06-03,3,Saturday
U0387,add_to_cart,2023-06-03 11:22:00,P008,0.0,2023-06-03,11,Saturday
U0348,logout,2023-06-04 00:01:00,P021,0.0,2023-06-04,0,Sunday
U0176,page_view,2023-06-01 22:50:00,P017,0.0,2023-06-01,22,Thursday
U0129,page_view,2023-06-03 14:14:00,P006,0.0,2023-06-03,14,Saturday
U0013,page_view,2023-06-03 19:13:00,P010,0.0,2023-06-03,19,Saturday
U0241,wishlist_add,2023-06-04 22:40:00,P005,0.0,2023-06-04,22,Sunday
U0375,login,2023-06-02 11:10:00,P022,1960.18,2023-06-02,11,Friday
U0284,checkout,2023-06-02 14:04:00,P010,306.2,2023-06-02,14,Friday
U0301,login,2023-06-04 03:54:00,P004,0.0,2023-06-04,3,Sunday
U0361,profile_update,2023-06-05 20:25:00,P019,0.0,2023-06-05,20,Monday
U0315,checkout,2023-06-03 22:54:00,P007,306.2,2023-06-03,22,Saturday
U0122,login,2023-06-05 17:41:00,P003,421.58,2023-06-05,17,Monday
U0111,login,2023-06-05 18:58:00,P017,998.96,2023-06-05,18,Monday
U0193,login,2023-06-02 01:56:00,P030,0.0,2023-06-02,1,Friday
U0171,add_to_cart,2023-06-04 19:02:00,P004,0.0,2023-06-04,19,Sunday
U0086,login,2023-06-04 07:01:00,P020,0.0,2023-06-04,7,Sunday
U0225,page_view,2023-06-03 00:41:00,P014,0.0,2023-06-03,0,Saturday
U0099,wishlist_add,2023-06-05 15:25:00,P026,0.0,2023-06-05,15,Monday
U0009,login,2023-06-01 22:51:00,P009,2148.32,2023-06-01,22,Thursday
U0337,profile_update,2023-06-03 00:10:00,P028,0.0,2023-06-03,0,Saturday
U0266,page_view,2023-06-02 07:27:00,P021,2339.74,2023-06-02,7,Friday
U0182,search,2023-06-04 02:38:00,P020,2592.52,2023-06-04,2,Sunday
U0069,logout,2023-06-01 11:46:00,P025,858.42,2023-06-01,11,Thursday
U0313,add_to_cart,2023-06-04 18:28:00,P025,0.0,2023-06-04,18,Sunday
U0356,add_to_cart,2023-06-04 17:35:00,P002,0.0,2023-06-04,17,Sunday
U0228,wishlist_add,2023-06-01 12:50:00,P027,0.0,2023-06-01,12,Thursday
U0007,login,2023-06-01 15:44:00,P002,711.38,2023-06-01,15,Thursday
U0353,login,2023-06-03 19:26:00,P027,2693.1,2023-06-03,19,Saturday
U0173,logout,2023-06-05 11:53:00,P010,0.0,2023-06-05,11,Monday
U0253,add_to_cart,2023-06-04 10:00:00,P017,2959.58,2023-06-04,10,Sunday
U0262,logout,2023-06-03 23:46:00,P025,713.64,2023-06-03,23,Saturday
U0220,wishlist_add,2023-06-02 23:22:00,P021,0.0,2023-06-02,23,Friday
U0039,checkout,2023-06-01 20:17:00,P005,306.2,2023-06-01,20,Thursday
U0154,logout,2023-06-03 21:47:00,P024,1534.3,2023-06-03,21,Saturday
U0128,page_view,2023-06-05 14:40:00,P020,0.0,2023-06-05,14,Monday
U0071,page_view,2023-06-06 18:34:00,P017,0.0,2023-06-06,18,Tuesday
U0132,checkout,2023-06-05 11:41:00,P021,338.4,2023-06-05,11,Monday
U0120,login,2023-06-02 22:47:00,P003,0.0,2023-06-02,22,Friday
U0353,login,2023-06-04 02:02:00,P005,1970.54,2023-06-04,2,Sunday
U0399,login,2023-06-03 07:03:00,P015,0.0,2023-06-03,7,Saturday
U0055,wishlist_add,2023-06-01 19:36:00,P030,0.0,2023-06-01,19,Thursday
U0314,logout,2023-06-05 07:00:00,P020,0.0,2023-06-05,7,Monday
U0064,checkout,2023-06-04 06:42:00,P021,306.2,2023-06-04,6,Sunday
U0111,logout,2023-06-04 00:32:00,P029,1611.91,2023-06-04,0,Sunday
U0234,wishlist_add,2023-06-06 06:51:00,P010,0.0,2023-06-06,6,Tuesday
U0185,page_view,2023-06-05 12:49:00,P015,1870.58,2023-06-05,12,Monday
U0138,page_view,2023-06-03 10:36:00,P014,495.83,2023-06-03,10,Saturday
U0152,checkout,2023-06-05 06:36:00,P025,2718.3,2023-06-05,6,Monday
U0139,profile_update,2023-06-03 08:41:00,P016,0.0,2023-06-03,8,Saturday
U0321,logout,2023-06-01 10:53:00,P029,1316.03,2023-06-01,10,Thursday
U0132,wishlist_add,2023-06-03 13:17:00,P025,1829.58,2023-06-03,13,Saturday
U0236,wishlist_add,2023-06-04 11:11:00,P024,2608.05,2023-06-04,11,Sunday
U0107,wishlist_add,2023-06-01 12:15:00,P020,1513.26,2023-06-01,12,Thursday
U0097,profile_update,2023-06-03 11:23:00,P019,0.0,2023-06-03,11,Saturday
U0341,page_view,2023-06-04 16:32:00,P012,0.0,2023-06-04,16,Sunday
U0200,search,2023-06-02 04:11:00,P006,324.59,2023-06-02,4,Friday
U0226,profile_update,2023-06-04 20:09:00,P020,710.34,2023-06-04,20,Sunday
U0311,page_view,2023-06-04 01:31:00,P014,2573.16,2023-06-04,1,Sunday
U0279,wishlist_add,2023-06-06 11:00:00,P012,2859.15,2023-06-06,11,Tuesday
U0182,login,2023-06-04 02:48:00,P007,1473.12,2023-06-04,2,Sunday
U0197,logout,2023-06-05 18:19:00,P006,290.38,2023-06-05,18,Monday
U0031,wishlist_add,2023-06-04 20:41:00,P009,332.54,2023-06-04,20,Sunday
U0046,search,2023-06-04 16:43:00,P013,1816.67,2023-06-04,16,Sunday
U0154,search,2023-06-02 03:39:00,P024,0.0,2023-06-02,3,Friday
U0227,logout,2023-06-04 12:37:00,P022,0.0,2023-06-04,12,Sunday
U0281,wishlist_add,2023-06-05 17:58:00,P029,0.0,2023-06-05,17,Monday
U0020,wishlist_add,2023-06-06 13:24:00,P018,1179.94,2023-06-06,13,Tuesday
U0273,login,2023-06-06 16:32:00,P006,0.0,2023-06-06,16,Tuesday
U0303,logout,2023-06-01 21:00:00,P009,0.0,2023-06-01,21,Thursday
U0147,logout,2023-06-03 19:37:00,P008,0.0,2023-06-03,19,Saturday
U0289,login,2023-06-03 17:15:00,P011,0.0,2023-06-03,17,Saturday
U0067,wishlist_add,2023-06-05 12:38:00,P019,1929.77,2023-06-05,12,Monday
U0386,logout,2023-06-06 11:27:00,P014,0.0,2023-06-06,11,Tuesday
U0184,add_to_cart,2023-06-03 15:17:00,P008,2978.52,2023-06-03,15,Saturday
U0293,profile_update,2023-06-01 08:06:00,P028,2973.88,2023-06-01,8,Thursday
U0198,logout,2023-06-01 21:53:00,P022,0.0,2023-06-01,21,Thursday
U0324,profile_update,2023-06-04 02:52:00,P002,0.0,2023-06-04,2,Sunday
U0304,login,2023-06-04 03:20:00,P003,0.0,2023-06-04,3,Sunday
U0327,checkout,2023-06-05 21:44:00,P009,2952.07,2023-06-05,21,Monday
U0326,login,2023-06-05 20:50:00,P021,1435.73,2023-06-05,20,Monday
U0174,search,2023-06-03 09:26:00,P009,576.21,2023-06-03,9,Saturday
U0220,page_view,2023-06-05 16:10:00,P013,0.0,2023-06-05,16,Monday
U0100,page_view,2023-06-04 15:15:00,P005,0.0,2023-06-04,15,Sunday
U0125,logout,2023-06-03 08:58:00,P025,649.87,2023-06-03,8,Saturday
U0133,search,2023-06-04 18:03:00,P019,0.0,2023-06-04,18,Sunday
U0393,profile_update,2023-06-04 07:46:00,P018,1878.61,2023-06-04,7,Sunday
U0031,add_to_cart,2023-06-02 23:27:00,P004,0.0,2023-06-02,23,Friday
U0314,logout,2023-06-05 17:38:00,P022,0.0,2023-06-05,17,Monday
U0212,wishlist_add,2023-06-03 21:57:00,P011,2787.43,2023-06-03,21,Saturday
U0058,logout,2023-06-01 21:37:00,P024,2633.13,2023-06-01,21,Thursday
U0093,page_view,2023-06-02 09:53:00,P010,0.0,2023-06-02,9,Friday
U0359,checkout,2023-06-05 22:18:00,P005,306.2,2023-06-05,22,Monday
U0101,add_to_cart,2023-06-05 02:19:00,P010,0.0,2023-06-05,2,Monday
U0006,profile_update,2023-06-01 13:42:00,P021,0.0,2023-06-01,13,Thursday
U0295,logout,2023-06-02 22:49:00,P030,895.01,2023-06-02,22,Friday
U0068,wishlist_add,2023-06-05 03:41:00,P012,536.92,2023-06-05,3,Monday
U0288,wishlist_add,2023-06-04 06:23:00,P026,1241.08,2023-06-04,6,Sunday
U0195,checkout,2023-06-05 03:25:00,P003,2683.28,2023-06-05,3,Monday
U0169,wishlist_add,2023-06-05 00:47:00,P012,2726.98,2023-06-05,0,Monday
U0312,login,2023-06-02 19:30:00,P022,1962.27,2023-06-02,19,Friday
U0086,profile_update,2023-06-06 03:49:00,P030,0.0,2023-06-06,3,Tuesday
U0021,profile_update,2023-06-02 03:04:00,P021,0.0,2023-06-02,3,Friday
U0167,checkout,2023-06-01 08:25:00,P002,306.2,2023-06-01,8,Thursday
U0106,logout,2023-06-05 05:22:00,P028,2503.33,2023-06-05,5,Monday
U0215,profile_update,2023-06-03 13:00:00,P012,0.0,2023-06-03,13,Saturday
U0254,add_to_cart,2023-06-02 04:06:00,P028,0.0,2023-06-02,4,Friday
U0004,add_to_cart,2023-06-03 11:36:00,P013,1945.57,2023-06-03,11,Saturday
U0397,logout,2023-06-04 19:02:00,P008,0.0,2023-06-04,19,Sunday
U0188,search,2023-06-02 11:09:00,P018,2335.66,2023-06-02,11,Friday
U0308,login,2023-06-06 08:40:00,P022,0.0,2023-06-06,8,Tuesday
U0307,logout,2023-06-04 20:53:00,P030,0.0,2023-06-04,20,Sunday
U0266,page_view,2023-06-05 22:06:00,P005,2845.95,2023-06-05,22,Monday
U0248,profile_update,2023-06-06 14:31:00,P021,0.0,2023-06-06,14,Tuesday
U0350,search,2023-06-02 22:21:00,P007,862.11,2023-06-02,22,Friday
U0396,search,2023-06-06 17:18:00,P021,2245.7,2023-06-06,17,Tuesday
U0174,page_view,2023-06-03 00:04:00,P027,1858.75,2023-06-03,0,Saturday
U0310,checkout,2023-06-03 10:21:00,P028,1472.06,2023-06-03,10,Saturday
U0112,checkout,2023-06-06 08:24:00,P024,306.2,2023-06-06,8,Tuesday
U0126,search,2023-06-02 14:48:00,P018,1131.53,2023-06-02,14,Friday
U0041,add_to_cart,2023-06-04 04:09:00,P019,1062.97,2023-06-04,4,Sunday
U0361,profile_update,2023-06-03 18:41:00,P018,946.23,2023-06-03,18,Saturday
U0238,page_view,2023-06-02 03:20:00,P018,0.0,2023-06-02,3,Friday
U0309,search,2023-06-02 04:34:00,P001,0.0,2023-06-02,4,Friday
U0043,wishlist_add,2023-06-02 14:01:00,P030,611.57,2023-06-02,14,Friday
U0323,search,2023-06-03 11:58:00,P016,533.77,2023-06-03,11,Saturday
U0265,checkout,2023-06-06 16:22:00,P025,354.47,2023-06-06,16,Tuesday
U0227,search,2023-06-04 08:52:00,P022,0.0,2023-06-04,8,Sunday
U0318,login,2023-06-04 22:59:00,P012,2452.52,2023-06-04,22,Sunday
U0089,checkout,2023-06-02 22:29:00,P007,306.2,2023-06-02,22,Friday
U0400,logout,2023-06-01 23:11:00,P004,1261.64,2023-06-01,23,Thursday
U0252,wishlist_add,2023-06-04 04:44:00,P030,0.0,2023-06-04,4,Sunday
U0198,checkout,2023-06-02 06:06:00,P010,229.86,2023-06-02,6,Friday
U0316,logout,2023-06-01 16:59:00,P011,1323.05,2023-06-01,16,Thursday
